race_distance,race_purse,field_size,track_surface,track_condition,weather_condition,temperature,humidity,wind_speed,total_pool,horse_age,horse_earnings,horse_win_rate,horse_place_rate,horse_show_rate,jockey,trainer,recent_races_count,recent_wins,recent_places,recent_avg_position,recent_avg_earnings,days_since_last_race,dirt_win_rate,turf_win_rate,horse_id,race_id,position,finish_time,earnings,won,placed,jockey_encoded,trainer_encoded,track_surface_encoded,track_condition_encoded,weather_condition_encoded
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,4,278339.67000000004,0.35294117647058826,0.6470588235294118,0.6470588235294118,J. Alvarado,C. Brown,5,1,3,4.8,24508.318000000003,-151,0.0,0.0,162,1048,5,106.54,2700.0,0,0,12,5,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,6,459081.66,0.09090909090909091,0.6363636363636364,0.6363636363636364,J. Lezcano,B. Cox,5,0,3,4.8,6010.599999999999,-157,0.0,0.0,198,1048,7,107.93,0.0,0,0,15,4,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,6,394868.1,0.0,0.4090909090909091,0.4090909090909091,C. Lopez,M. Casse,5,0,1,7.8,5669.163999999999,-156,0.0,0.0,55,1048,17,108.7,0.0,0,0,2,26,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,4,505252.69999999995,0.32,0.8,0.8,D. Van Dyke,K. McPeek,5,4,5,1.2,44295.842000000004,-149,0.0,1.0,171,1048,18,112.34,0.0,0,0,5,24,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,7,454889.54,0.19444444444444445,0.5277777777777778,0.5277777777777778,L. Saez,M. Stidham,5,2,4,2.4,11245.242000000002,-143,0.0,0.0,140,1048,11,107.63,0.0,0,0,24,28,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,3,469508.89999999997,0.16,0.68,0.68,M. Franco,C. Brown,5,2,3,4.0,17790.35,-138,1.0,0.0,89,1048,6,107.87,1800.0,0,0,25,5,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,2,432837.3299999999,0.2222222222222222,0.5555555555555556,0.5555555555555556,E. Prado,I. Wilkes,5,1,4,3.2,11991.413999999999,-155,0.0,0.5,70,1048,10,107.8,0.0,0,0,7,18,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,4,225523.27999999997,0.17857142857142858,0.42857142857142855,0.42857142857142855,R. Maragh,R. Mandella,5,1,1,6.4,2332.278,-139,0.0,0.0,136,1048,8,108.86,0.0,0,0,31,31,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,8,129872.98999999999,0.0,0.45,0.45,D. Van Dyke,T. Amoss,5,0,2,6.4,2621.8379999999997,-152,0.0,0.0,164,1048,13,110.78,0.0,0,0,5,34,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,4,242076.48,0.043478260869565216,0.4782608695652174,0.4782608695652174,A. Beschizza,H. Bond,5,1,4,4.0,5686.59,-152,0.0,0.0,123,1048,1,106.12,54000.0,1,1,0,16,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,2,417565.25000000006,0.24324324324324326,0.5675675675675675,0.5675675675675675,L. Saez,T. Amoss,5,1,2,7.0,8891.288,-151,0.0,0.0,181,1048,3,106.98,9000.0,0,1,24,34,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,8,414101.47,0.06896551724137931,0.4482758620689655,0.4482758620689655,M. Franco,P. Miller,5,1,4,3.6,7474.0779999999995,-150,0.0,0.0,94,1048,2,106.54,18000.0,0,1,25,29,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,4,522021.69000000006,0.27586206896551724,0.7931034482758621,0.7931034482758621,M. Mena,L. Rice,5,1,4,4.8,9953.462,-153,0.0,0.0,30,1048,15,110.67,0.0,0,0,27,25,3,0,1
1800,90000.0,18,Turf,Fast,Cold,20,44,22,199200,8,380520.11999999994,0.22727272727272727,0.5454545454545454,0.5454545454545454,J. Lezcano,K. McPeek,5,2,4,3.0,10985.374,-150,0.0,0.6666666666666666,120,1048,16,111.79,0.0,0,0,15,24,3,0,1
2000,120000.0,14,Turf,Fast,Drizzle,20,89,21,56136,8,600919.49,0.2916666666666667,0.6666666666666666,0.6666666666666666,A. Beschizza,J. Toscano,5,2,3,4.0,32246.468,-150,0.0,0.0,85,1049,8,116.57,0.0,0,0,0,22,3,0,2
2000,120000.0,14,Turf,Fast,Drizzle,20,89,21,56136,6,359840.29999999993,0.22580645161290322,0.6129032258064516,0.6129032258064516,C. Nakatani,L. Rice,5,2,3,4.0,25568.667999999998,-150,0.0,0.0,28,1049,3,115.95,12000.0,0,1,3,25,3,0,2
2000,120000.0,14,Turf,Fast,Drizzle,20,89,21,56136,7,417129.51999999996,0.23076923076923078,0.7307692307692307,0.7307692307692307,C. Nakatani,T. Pletcher,5,1,4,4.0,14270.41,-163,1.0,0.0,88,1049,1,115.68,72000.0,1,1,3,35,3,0,2
2000,120000.0,14,Turf,Fast,Drizzle,20,89,21,56136,5,364874.5900000001,0.23333333333333334,0.6,0.6,C. Lopez,K. McPeek,5,1,4,3.4,9942.050000000001,-166,0.0,0.25,45,1049,7,118.15,0.0,0,0,2,24,3,0,2
2000,120000.0,14,Turf,Fast,Drizzle,20,89,21,56136,5,334998.89,0.16666666666666666,0.4666666666666667,0.4666666666666667,J. Bravo,T. Pletcher,5,1,4,3.0,9445.338,-159,0.0,0.0,42,1049,2,115.92,24000.0,0,1,13,35,3,0,2
2000,120000.0,14,Turf,Fast,Drizzle,20,89,21,56136,3,449871.62,0.19230769230769232,0.5384615384615384,0.5384615384615384,J. Smith,A. Thompson,5,1,3,4.0,7887.546,-157,0.0,0.0,1,1049,4,117.0,6000.0,0,0,17,1,3,0,2
2000,120000.0,14,Turf,Fast,Drizzle,20,89,21,56136,2,318318.9,0.047619047619047616,0.47619047619047616,0.47619047619047616,C. Nakatani,J. Sharp,5,0,3,3.8,11410.083999999999,-160,0.0,0.0,83,1049,11,120.65,0.0,0,0,3,20,3,0,2
2000,120000.0,14,Turf,Fast,Drizzle,20,89,21,56136,2,336600.24,0.125,0.5833333333333334,0.5833333333333334,M. Mena,D. Romans,5,0,3,4.6,6301.556,-166,0.0,0.0,52,1049,14,121.32,0.0,0,0,27,10,3,0,2
2000,120000.0,14,Turf,Fast,Drizzle,20,89,21,56136,6,609337.7000000002,0.15151515151515152,0.6060606060606061,0.6060606060606061,D. Van Dyke,S. Asmussen,5,2,2,4.4,63912.15800000001,-163,0.3333333333333333,1.0,112,1049,13,118.23,0.0,0,0,5,33,3,0,2
2000,120000.0,14,Turf,Fast,Drizzle,20,89,21,56136,5,184840.30999999997,0.13793103448275862,0.5517241379310345,0.5517241379310345,L. Reyes,J. Toscano,5,2,4,3.4,17699.54,-168,0.0,1.0,47,1049,5,116.13,3600.0,0,0,23,22,3,0,2
2000,120000.0,14,Turf,Fast,Drizzle,20,89,21,56136,4,585655.87,0.3333333333333333,0.6363636363636364,0.6363636363636364,R. Bejarano,B. Baffert,5,2,3,4.8,11846.862,-164,0.5,0.0,40,1049,9,117.09,0.0,0,0,30,3,3,0,2
2000,120000.0,14,Turf,Fast,Drizzle,20,89,21,56136,7,73263.93999999999,0.043478260869565216,0.21739130434782608,0.21739130434782608,E. Prado,C. Clement,5,0,1,8.0,1288.534,-164,0.0,0.0,143,1049,12,117.45,0.0,0,0,7,6,3,0,2
2000,120000.0,14,Turf,Fast,Drizzle,20,89,21,56136,8,771094.2000000001,0.36,0.64,0.64,J. Lezcano,S. Asmussen,5,2,4,3.4,14245.16,-156,0.0,0.5,146,1049,10,117.46,0.0,0,0,15,33,3,0,2
2000,120000.0,14,Turf,Fast,Drizzle,20,89,21,56136,2,305925.5,0.2,0.48,0.48,G. Stevens,R. Rodriguez,5,1,2,6.6,4920.5199999999995,-167,0.0,0.0,126,1049,6,117.36,2400.0,0,0,9,32,3,0,2
1400,75000.0,13,Synthetic,Soft,Cold,20,60,5,409397,6,394868.1,0.0,0.4090909090909091,0.4090909090909091,C. Lopez,M. Casse,5,0,1,7.8,5669.163999999999,-269,0.0,0.0,55,1050,3,88.36,7500.0,0,1,2,26,2,4,1
1400,75000.0,13,Synthetic,Soft,Cold,20,60,5,409397,6,257192.67,0.12,0.56,0.56,R. Bejarano,P. Miller,5,1,2,6.0,3141.3859999999995,-260,0.0,0.0,56,1050,4,88.66,3750.0,0,0,30,29,2,4,1
1400,75000.0,13,Synthetic,Soft,Cold,20,60,5,409397,7,805446.36,0.39285714285714285,0.6071428571428571,0.6071428571428571,T. Davis,E. Jackson,5,1,2,5.2,7902.37,-255,0.0,0.0,5,1050,7,89.72,0.0,0,0,35,11,2,4,1
1400,75000.0,13,Synthetic,Soft,Cold,20,60,5,409397,6,648777.6399999999,0.17857142857142858,0.6428571428571429,0.6428571428571429,J. Castellano,M. Stidham,5,0,3,5.4,11894.92,-265,0.0,0.0,41,1050,10,91.95,0.0,0,0,14,28,2,4,1
1400,75000.0,13,Synthetic,Soft,Cold,20,60,5,409397,7,304442.77,0.1282051282051282,0.5384615384615384,0.5384615384615384,K. Carmouche,L. Rice,5,1,2,7.0,7215.908,-260,0.5,0.0,57,1050,6,89.34,1500.0,0,0,19,25,2,4,1
1400,75000.0,13,Synthetic,Soft,Cold,20,60,5,409397,4,191309.05000000002,0.16666666666666666,0.5,0.5,L. Saez,G. Lewis,5,0,1,9.6,1428.6100000000001,-267,0.0,0.0,148,1050,13,91.19,0.0,0,0,24,14,2,4,1
1400,75000.0,13,Synthetic,Soft,Cold,20,60,5,409397,3,233421.02999999997,0.1,0.55,0.55,G. Stevens,G. Motion,5,0,3,6.2,4257.656,-259,0.0,0.0,124,1050,12,91.51,0.0,0,0,9,15,2,4,1
1400,75000.0,13,Synthetic,Soft,Cold,20,60,5,409397,3,326385.54999999993,0.18181818181818182,0.5757575757575758,0.5757575757575758,H. Diaz Jr.,C. Brown,5,1,5,2.2,7635.6720000000005,-256,0.0,0.0,105,1050,1,87.49,45000.0,1,1,10,5,2,4,1
1400,75000.0,13,Synthetic,Soft,Cold,20,60,5,409397,6,273731.86,0.10810810810810811,0.43243243243243246,0.43243243243243246,C. Lopez,K. Dooley,5,1,3,5.6,9176.234,-260,0.0,0.0,151,1050,5,88.67,2250.0,0,0,2,23,2,4,1
1400,75000.0,13,Synthetic,Soft,Cold,20,60,5,409397,8,771094.2000000001,0.36,0.64,0.64,J. Lezcano,S. Asmussen,5,2,4,3.4,14245.16,-258,0.0,0.5,146,1050,2,87.92,15000.0,0,1,15,33,2,4,1
1400,75000.0,13,Synthetic,Soft,Cold,20,60,5,409397,5,389832.8600000001,0.14285714285714285,0.6785714285714286,0.6785714285714286,T. Gaffalione,D. Gargan,5,0,2,5.2,4170.15,-266,0.0,0.0,22,1050,11,90.34,0.0,0,0,36,8,2,4,1
1400,75000.0,13,Synthetic,Soft,Cold,20,60,5,409397,4,350184.16000000003,0.16216216216216217,0.6756756756756757,0.6756756756756757,J. Rosario,S. Asmussen,5,1,4,3.8,6819.3240000000005,-265,0.0,1.0,183,1050,9,89.3,0.0,0,0,16,33,2,4,1
1400,75000.0,13,Synthetic,Soft,Cold,20,60,5,409397,8,229009.47999999998,0.11428571428571428,0.4857142857142857,0.4857142857142857,F. Geroux,D. Romans,5,3,4,2.6,17299.329999999998,-269,0.0,1.0,194,1050,8,89.64,0.0,0,0,8,10,2,4,1
1200,40000.0,16,All Weather,Yielding,Cold,20,87,25,87214,5,233074.07,0.14285714285714285,0.42857142857142855,0.42857142857142855,L. Reyes,B. Baffert,5,0,1,8.6,835.906,-131,0.0,0.0,99,1051,8,72.8,0.0,0,0,23,3,0,5,1
1200,40000.0,16,All Weather,Yielding,Cold,20,87,25,87214,4,216531.51000000004,0.0,0.4838709677419355,0.4838709677419355,G. Stevens,B. Baffert,5,0,2,6.6,6551.3099999999995,-132,0.0,0.0,82,1051,15,73.31,0.0,0,0,9,3,0,5,1
1200,40000.0,16,All Weather,Yielding,Cold,20,87,25,87214,6,320224.92000000004,0.17857142857142858,0.7142857142857143,0.7142857142857143,J. Velazquez,R. Rodriguez,5,1,5,2.6,18438.773999999998,-139,0.0,0.0,125,1051,6,71.16,800.0,0,0,18,32,0,5,1
1200,40000.0,16,All Weather,Yielding,Cold,20,87,25,87214,5,364874.5900000001,0.23333333333333334,0.6,0.6,C. Lopez,K. McPeek,5,1,4,3.4,9942.050000000001,-142,0.0,0.25,45,1051,9,71.1,0.0,0,0,2,24,0,5,1
1200,40000.0,16,All Weather,Yielding,Cold,20,87,25,87214,8,129872.98999999999,0.0,0.45,0.45,D. Van Dyke,T. Amoss,5,0,2,6.4,2621.8379999999997,-139,0.0,0.0,164,1051,13,74.23,0.0,0,0,5,34,0,5,1
1200,40000.0,16,All Weather,Yielding,Cold,20,87,25,87214,8,513201.8300000001,0.16666666666666666,0.6333333333333333,0.6333333333333333,R. Santana Jr.,A. Delacour,5,2,4,2.8,34297.796,-129,0.0,0.5,108,1051,11,75.11,0.0,0,0,32,0,0,5,1
1200,40000.0,16,All Weather,Yielding,Cold,20,87,25,87214,6,257192.67,0.12,0.56,0.56,R. Bejarano,P. Miller,5,1,2,6.0,3141.3859999999995,-134,0.0,0.0,56,1051,3,70.37,4000.0,0,1,30,29,0,5,1
1200,40000.0,16,All Weather,Yielding,Cold,20,87,25,87214,2,581233.42,0.25925925925925924,0.5925925925925926,0.5925925925925926,E. Cancel,S. Asmussen,5,1,4,3.2,38308.83,-125,0.0,0.0,75,1051,14,75.2,0.0,0,0,6,33,0,5,1
1200,40000.0,16,All Weather,Yielding,Cold,20,87,25,87214,4,505252.69999999995,0.32,0.8,0.8,D. Van Dyke,K. McPeek,5,4,5,1.2,44295.842000000004,-136,0.0,1.0,171,1051,2,70.25,8000.0,0,1,5,24,0,5,1
1200,40000.0,16,All Weather,Yielding,Cold,20,87,25,87214,5,639610.33,0.20689655172413793,0.6551724137931034,0.6551724137931034,C. Lopez,J. Sadler,5,1,2,5.6,37396.792,-142,0.0,0.0,174,1051,16,72.06,0.0,0,0,2,19,0,5,1
1200,40000.0,16,All Weather,Yielding,Cold,20,87,25,87214,6,236848.11000000002,0.24,0.72,0.72,F. Geroux,G. Motion,5,2,2,6.0,4364.198,-140,0.5,0.0,71,1051,5,71.61,1200.0,0,0,8,15,0,5,1
1200,40000.0,16,All Weather,Yielding,Cold,20,87,25,87214,4,268187.68999999994,0.2777777777777778,0.7777777777777778,0.7777777777777778,D. Van Dyke,I. Wilkes,5,1,4,3.2,6203.08,-138,0.0,0.3333333333333333,187,1051,10,72.87,0.0,0,0,5,18,0,5,1
1200,40000.0,16,All Weather,Yielding,Cold,20,87,25,87214,4,485267.80000000005,0.42857142857142855,0.8571428571428571,0.8571428571428571,J. Bravo,P. Miller,5,2,5,2.0,14476.34,-144,0.3333333333333333,0.0,13,1051,1,70.12,24000.0,1,1,13,29,0,5,1
1200,40000.0,16,All Weather,Yielding,Cold,20,87,25,87214,5,520506.06,0.25,0.78125,0.78125,J. Lezcano,R. Rodriguez,5,1,4,2.8,15972.353999999998,-144,0.5,0.0,100,1051,4,71.06,2000.0,0,0,15,32,0,5,1
1200,40000.0,16,All Weather,Yielding,Cold,20,87,25,87214,6,394868.1,0.0,0.4090909090909091,0.4090909090909091,C. Lopez,M. Casse,5,0,1,7.8,5669.163999999999,-143,0.0,0.0,55,1051,7,72.54,0.0,0,0,2,26,0,5,1
1200,40000.0,16,All Weather,Yielding,Cold,20,87,25,87214,2,318318.9,0.047619047619047616,0.47619047619047616,0.47619047619047616,C. Nakatani,J. Sharp,5,0,3,3.8,11410.083999999999,-136,0.0,0.0,83,1051,12,73.3,0.0,0,0,3,20,0,5,1
1600,85000.0,15,All Weather,Heavy,Clear,20,75,24,97604,2,378509.31,0.13333333333333333,0.36666666666666664,0.36666666666666664,I. Ortiz Jr.,J. Sharp,5,1,2,4.6,18744.024,-291,0.0,1.0,20,1052,14,103.57,0.0,0,0,11,20,0,3,0
1600,85000.0,15,All Weather,Heavy,Clear,20,75,24,97604,3,466341.23999999993,0.2,0.5714285714285714,0.5714285714285714,G. Stevens,A. Delacour,5,2,4,2.4,23287.764,-298,0.5,0.0,150,1052,13,101.54,0.0,0,0,9,0,0,3,0
1600,85000.0,15,All Weather,Heavy,Clear,20,75,24,97604,7,640668.46,0.25,0.4642857142857143,0.4642857142857143,C. Nakatani,D. Romans,5,0,2,4.2,7915.304000000001,-303,0.0,0.0,153,1052,9,102.2,0.0,0,0,3,10,0,3,0
1600,85000.0,15,All Weather,Heavy,Clear,20,75,24,97604,3,469508.89999999997,0.16,0.68,0.68,M. Franco,C. Brown,5,2,3,4.0,17790.35,-285,1.0,0.0,89,1052,8,102.39,0.0,0,0,25,5,0,3,0
1600,85000.0,15,All Weather,Heavy,Clear,20,75,24,97604,6,369704.04000000004,0.375,0.625,0.625,J. Velazquez,M. Casse,5,1,1,7.4,4644.683999999999,-293,0.5,0.0,84,1052,11,104.22,0.0,0,0,18,26,0,3,0
1600,85000.0,15,All Weather,Heavy,Clear,20,75,24,97604,2,346974.29000000004,0.09090909090909091,0.45454545454545453,0.45454545454545453,J. Velazquez,G. Motion,5,0,2,7.0,4949.494,-296,0.0,0.0,144,1052,3,100.17,8500.0,0,1,18,15,0,3,0
1600,85000.0,15,All Weather,Heavy,Clear,20,75,24,97604,2,495212.7100000001,0.1891891891891892,0.5135135135135135,0.5135135135135135,G. Stevens,S. Asmussen,5,2,3,5.8,12199.423999999997,-291,0.0,1.0,51,1052,2,100.06,17000.0,0,1,9,33,0,3,0
1600,85000.0,15,All Weather,Heavy,Clear,20,75,24,97604,6,394868.1,0.0,0.4090909090909091,0.4090909090909091,C. Lopez,M. Casse,5,0,1,7.8,5669.163999999999,-303,0.0,0.0,55,1052,4,100.59,4250.0,0,0,2,26,0,3,0
1600,85000.0,15,All Weather,Heavy,Clear,20,75,24,97604,6,421298.24000000005,0.17857142857142858,0.5357142857142857,0.5357142857142857,H. Diaz Jr.,I. Wilkes,5,2,3,5.0,44491.736,-303,0.0,0.0,54,1052,6,101.21,1700.0,0,0,10,18,0,3,0
1600,85000.0,15,All Weather,Heavy,Clear,20,75,24,97604,2,318318.9,0.047619047619047616,0.47619047619047616,0.47619047619047616,C. Nakatani,J. Sharp,5,0,3,3.8,11410.083999999999,-296,0.0,0.0,83,1052,10,102.9,0.0,0,0,3,20,0,3,0
1600,85000.0,15,All Weather,Heavy,Clear,20,75,24,97604,3,636430.96,0.25,0.65625,0.65625,L. Davis,J. Sadler,5,1,3,4.8,5416.573999999999,-304,0.5,0.0,69,1052,1,99.71,51000.0,1,1,21,19,0,3,0
1600,85000.0,15,All Weather,Heavy,Clear,20,75,24,97604,7,691595.7000000001,0.25,0.575,0.575,J. Bravo,R. Mandella,5,0,2,5.0,4488.798,-297,0.0,0.0,159,1052,15,104.41,0.0,0,0,13,31,0,3,0
1600,85000.0,15,All Weather,Heavy,Clear,20,75,24,97604,3,383799.97000000003,0.16129032258064516,0.5806451612903226,0.5806451612903226,H. Diaz Jr.,H. Bond,5,0,3,3.8,3628.22,-300,0.0,0.0,44,1052,12,102.05,0.0,0,0,10,16,0,3,0
1600,85000.0,15,All Weather,Heavy,Clear,20,75,24,97604,6,174858.91,0.11538461538461539,0.4230769230769231,0.4230769230769231,J. Lezcano,R. Rodriguez,5,1,2,6.0,5594.159999999999,-292,0.0,0.0,179,1052,7,101.63,0.0,0,0,15,32,0,3,0
1600,85000.0,15,All Weather,Heavy,Clear,20,75,24,97604,3,308222.86,0.21739130434782608,0.6956521739130435,0.6956521739130435,T. Gaffalione,G. Motion,5,0,4,3.4,4513.34,-294,0.0,0.0,191,1052,5,100.91,2550.0,0,0,36,15,0,3,0
1800,80000.0,14,Synthetic,Firm,Partly Cloudy,20,77,21,66617,7,704929.3200000001,0.2962962962962963,0.5925925925925926,0.5925925925925926,R. Santana Jr.,R. Rodriguez,5,2,3,5.8,19228.956,-310,0.3333333333333333,0.0,197,1053,7,112.28,0.0,0,0,32,32,2,1,7
1800,80000.0,14,Synthetic,Firm,Partly Cloudy,20,77,21,66617,7,325854.05,0.15151515151515152,0.6060606060606061,0.6060606060606061,J. Alvarado,K. Dooley,5,1,1,7.2,4431.521999999999,-315,0.0,1.0,91,1053,13,111.85,0.0,0,0,12,23,2,1,7
1800,80000.0,14,Synthetic,Firm,Partly Cloudy,20,77,21,66617,4,260102.15,0.06451612903225806,0.41935483870967744,0.41935483870967744,L. Davis,D. Gargan,5,0,1,7.2,2987.812,-311,0.0,0.0,74,1053,3,110.71,8000.0,0,1,21,8,2,1,7
1800,80000.0,14,Synthetic,Firm,Partly Cloudy,20,77,21,66617,8,242031.62999999998,0.20689655172413793,0.7586206896551724,0.7586206896551724,J. Lezcano,J. Sharp,5,0,3,3.8,7318.704,-314,0.0,0.0,97,1053,11,111.05,0.0,0,0,15,20,2,1,7
1800,80000.0,14,Synthetic,Firm,Partly Cloudy,20,77,21,66617,3,469508.89999999997,0.16,0.68,0.68,M. Franco,C. Brown,5,2,3,4.0,17790.35,-298,1.0,0.0,89,1053,4,110.41,4000.0,0,0,25,5,2,1,7
1800,80000.0,14,Synthetic,Firm,Partly Cloudy,20,77,21,66617,4,174394.62999999998,0.14814814814814814,0.4444444444444444,0.4444444444444444,F. Geroux,D. Gargan,5,0,1,8.0,1039.682,-309,0.0,0.0,77,1053,5,111.56,2400.0,0,0,8,8,2,1,7
1800,80000.0,14,Synthetic,Firm,Partly Cloudy,20,77,21,66617,8,214206.28000000003,0.2631578947368421,0.5789473684210527,0.5789473684210527,E. Cancel,M. Casse,5,0,3,5.8,2189.396,-310,0.0,0.0,72,1053,2,110.18,16000.0,0,1,6,26,2,1,7
1800,80000.0,14,Synthetic,Firm,Partly Cloudy,20,77,21,66617,3,401045.32,0.2608695652173913,0.6521739130434783,0.6521739130434783,L. Davis,D. Gargan,5,1,4,3.2,9145.261999999999,-307,0.0,0.25,18,1053,10,111.59,0.0,0,0,21,8,2,1,7
1800,80000.0,14,Synthetic,Firm,Partly Cloudy,20,77,21,66617,8,349574.8899999999,0.2,0.6,0.6,M. Mena,C. Clement,5,0,4,3.8,11286.673999999999,-314,0.0,0.0,68,1053,9,111.72,0.0,0,0,27,6,2,1,7
1800,80000.0,14,Synthetic,Firm,Partly Cloudy,20,77,21,66617,7,256980.05999999997,0.125,0.7083333333333334,0.7083333333333334,A. Gryder,J. Sharp,5,1,5,2.2,17324.345999999998,-304,0.0,0.0,184,1053,6,111.34,1600.0,0,0,1,20,2,1,7
1800,80000.0,14,Synthetic,Firm,Partly Cloudy,20,77,21,66617,4,485267.80000000005,0.42857142857142855,0.8571428571428571,0.8571428571428571,J. Bravo,P. Miller,5,2,5,2.0,14476.34,-317,0.3333333333333333,0.0,13,1053,8,111.53,0.0,0,0,13,29,2,1,7
1800,80000.0,14,Synthetic,Firm,Partly Cloudy,20,77,21,66617,2,354550.2000000001,0.23529411764705882,0.47058823529411764,0.47058823529411764,C. Nakatani,W. Mott,5,0,1,5.0,4768.046,-308,0.0,0.0,156,1053,14,111.73,0.0,0,0,3,36,2,1,7
1800,80000.0,14,Synthetic,Firm,Partly Cloudy,20,77,21,66617,7,691595.7000000001,0.25,0.575,0.575,J. Bravo,R. Mandella,5,0,2,5.0,4488.798,-310,0.0,0.0,159,1053,1,109.91,48000.0,1,1,13,31,2,1,7
1800,80000.0,14,Synthetic,Firm,Partly Cloudy,20,77,21,66617,6,795045.3200000001,0.2857142857142857,0.5428571428571428,0.5428571428571428,J. Rosario,R. Atras,5,0,1,8.8,1885.502,-307,0.0,0.0,160,1053,12,115.21,0.0,0,0,16,30,2,1,7
1000,60000.0,10,All Weather,Soft,Fog,20,88,23,123775,3,233421.02999999997,0.1,0.55,0.55,G. Stevens,G. Motion,5,0,3,6.2,4257.656,-222,0.0,0.0,124,1054,4,62.39,3000.0,0,0,9,15,0,4,3
1000,60000.0,10,All Weather,Soft,Fog,20,88,23,123775,7,253969.65000000005,0.125,0.475,0.475,R. Bejarano,G. Motion,5,1,3,3.6,4720.589999999999,-220,0.0,0.0,118,1054,9,62.24,0.0,0,0,30,15,0,4,3
1000,60000.0,10,All Weather,Soft,Fog,20,88,23,123775,8,389543.5600000001,0.09375,0.5625,0.5625,J. Rosario,L. Rice,5,2,3,3.4,44688.45,-219,0.0,0.0,14,1054,7,62.57,0.0,0,0,16,25,0,4,3
1000,60000.0,10,All Weather,Soft,Fog,20,88,23,123775,5,210586.33000000002,0.15,0.55,0.55,R. Maragh,M. Casse,5,1,3,4.4,5663.492,-230,0.0,0.0,166,1054,1,61.34,36000.0,1,1,31,26,0,4,3
1000,60000.0,10,All Weather,Soft,Fog,20,88,23,123775,7,704929.3200000001,0.2962962962962963,0.5925925925925926,0.5925925925925926,R. Santana Jr.,R. Rodriguez,5,2,3,5.8,19228.956,-226,0.3333333333333333,0.0,197,1054,8,62.88,0.0,0,0,32,32,0,4,3
1000,60000.0,10,All Weather,Soft,Fog,20,88,23,123775,8,465409.57,0.1935483870967742,0.4838709677419355,0.4838709677419355,R. Bejarano,M. Hennig,5,0,1,8.8,2061.8120000000004,-219,0.0,0.0,137,1054,5,62.51,1800.0,0,0,30,27,0,4,3
1000,60000.0,10,All Weather,Soft,Fog,20,88,23,123775,2,333412.57999999996,0.1388888888888889,0.4166666666666667,0.4166666666666667,J. Castellano,R. Atras,5,1,1,10.0,5157.447999999999,-228,0.0,0.0,139,1054,10,63.04,0.0,0,0,14,30,0,4,3
1000,60000.0,10,All Weather,Soft,Fog,20,88,23,123775,4,387379.66,0.13333333333333333,0.6333333333333333,0.6333333333333333,J. Alvarado,G. Lewis,5,2,3,3.8,28486.408000000003,-221,0.0,0.5,149,1054,2,61.59,12000.0,0,1,12,14,0,4,3
1000,60000.0,10,All Weather,Soft,Fog,20,88,23,123775,4,191309.05000000002,0.16666666666666666,0.5,0.5,L. Saez,G. Lewis,5,0,1,9.6,1428.6100000000001,-230,0.0,0.0,148,1054,6,62.29,1200.0,0,0,24,14,0,4,3
1000,60000.0,10,All Weather,Soft,Fog,20,88,23,123775,8,554993.04,0.2222222222222222,0.7777777777777778,0.7777777777777778,J. Lezcano,L. Rice,5,0,3,4.6,9166.608,-227,0.0,0.0,9,1054,3,61.97,6000.0,0,1,15,25,0,4,3
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,8,790543.3499999999,0.16666666666666666,0.6190476190476191,0.6190476190476191,C. Nakatani,C. Brown,5,0,2,6.0,8085.424000000001,-171,0.0,0.0,12,1055,3,122.32,15000.0,0,1,3,5,1,2,1
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,6,508429.76999999996,0.2413793103448276,0.4827586206896552,0.4827586206896552,J. Rosario,D. Romans,5,1,2,6.6,11155.892,-172,0.5,0.0,58,1055,9,122.53,0.0,0,0,16,10,1,2,1
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,4,647881.6000000001,0.22857142857142856,0.6571428571428571,0.6571428571428571,L. Davis,G. Motion,5,0,2,5.6,3673.572,-170,0.0,0.0,90,1055,13,122.87,0.0,0,0,21,15,1,2,1
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,8,380520.11999999994,0.22727272727272727,0.5454545454545454,0.5454545454545454,J. Lezcano,K. McPeek,5,2,4,3.0,10985.374,-168,0.0,0.6666666666666666,120,1055,15,124.41,0.0,0,0,15,24,1,2,1
2200,150000.0,18,Dirt,Good,Cold,20,52,2,271184,4,501760.16,0.16666666666666666,0.5833333333333334,0.5833333333333334,H. Diaz Jr.,B. Baffert,5,1,3,3.8,10000.98,-173,1.0,0.0,50,1055,17,124.61,0.0,0,0,10,3,1,2,1
